Wall time,Step,Value
1767048627.2120407,348160,1.0090585947036743
1767048636.4580224,350208,3.1003575325012207
1767048646.9591289,352256,2.442415237426758
1767048656.8748987,354304,1.324291467666626
1767048672.0971029,356352,0.26658695936203003
1767048683.9149358,358400,0.10638143122196198
1767048694.237174,360448,0.8193451762199402
1767048703.1725893,362496,0.033686667680740356
1767048712.908114,364544,-0.08782196044921875
1767048721.9003444,366592,-0.17294682562351227
1767048731.8255265,368640,1.1237114667892456
1767048741.880159,370688,0.6305813193321228
1767048753.1610541,372736,2.654806613922119
1767048766.2445893,374784,2.1196141242980957
1767048776.8613486,376832,3.7686123847961426
1767048786.157255,378880,0.8746170997619629
1767048804.148431,380928,2.9158248901367188
1767048813.310911,382976,2.9546310901641846
1767048823.668274,385024,3.9313297271728516
1767048833.8215244,387072,2.8029890060424805
1767048845.4426851,389120,4.068314552307129
1767048855.019906,391168,1.798679232597351
1767048864.9706945,393216,1.8656542301177979
1767048874.2636266,395264,3.4059064388275146
1767048884.1291387,397312,1.5477304458618164
1767048894.624382,399360,0.285065233707428
1767048904.2694786,401408,4.210980415344238
1767048918.5797658,403456,3.0576186180114746
1767048929.7086923,405504,1.1619997024536133
1767048939.5614526,407552,0.23832449316978455
1767048950.986194,409600,0.21613535284996033
1767048965.7640636,411648,0.42680543661117554
1767048979.7036328,413696,0.08962394297122955
1767048989.467937,415744,0.14546731114387512
1767048999.5243504,417792,-0.10554773360490799
1767049009.9067645,419840,-0.05960213392972946
1767049020.8645113,421888,-0.12363637983798981
1767049031.1561303,423936,-0.1633894294500351
1767049041.0027356,425984,0.2613050937652588
1767049050.6105225,428032,-0.16785454750061035
1767049064.7138717,430080,0.93602454662323
1767049074.4502134,432128,-0.059358149766922
1767049084.9211695,434176,-0.0813559964299202
1767049095.626407,436224,-0.09668353199958801
1767049105.1795158,438272,-0.09066377580165863
1767049115.9751375,440320,0.03650672733783722
1767049128.9079347,442368,-0.06441046297550201
1767049139.034628,444416,0.177943617105484
1767049149.1859589,446464,1.9019720554351807
1767049159.588954,448512,0.7501897811889648
1767049173.6483893,450560,1.2536494731903076
1767049184.3162973,452608,-0.0277940034866333
1767049194.6967473,454656,0.06557846069335938
1767049207.0105267,456704,-0.09801668673753738
1767049220.2083044,458752,1.188507080078125
1767049230.883744,460800,1.6524345874786377
1767049240.9612515,462848,0.3482537567615509
1767049250.8178363,464896,4.2932047843933105
1767049261.9645789,466944,0.5440752506256104
1767049271.1455634,468992,3.8541901111602783
1767049281.7149942,471040,0.3656231760978699
1767049291.561902,473088,0.7357727289199829
1767049300.5523124,475136,2.9645817279815674
1767049309.819513,477184,1.3642382621765137
1767049319.919505,479232,0.27094751596450806
1767049329.6559453,481280,1.3702945709228516
1767049343.6083627,483328,1.6311503648757935
1767049352.5202932,485376,0.797630786895752
1767049362.8194485,487424,-0.018679141998291016
1767049376.2552557,489472,0.15348799526691437
1767049387.6096494,491520,-0.09964343905448914
1767049396.450418,493568,-0.10349909216165543
1767049414.5834634,495616,-0.1125766932964325
1767049426.7832353,497664,3.3560142517089844
1767049437.3350937,499712,1.5515501499176025
1767049446.347849,501760,0.027064085006713867
